source,target
1425222,1428894
1425222,1424954
1425222,1425186
1425222,1426223
1425222,1424757
1425222,1425550
1425222,1426353
1425222,1597948
1425222,1433490
1425222,1424598
1425226,1426005
1425226,1426007
1425227,1424791
1425227,1426223
1425228,1424809
1425228,1425337
1425228,1424954
1425228,1426081
1425228,1424598
1425229,1425017
1425229,1426947
1425229,1425257
1425229,1425337
1425229,1424954
1425229,1424598
1425232,1426714
1425232,1424576
1425232,1426318
1425232,1425793
1425232,1425393
1425232,1594866
1425232,1426212
1425232,1427047
1425232,1424627
1425232,1426290
1425232,1426005
1425232,1598371
1425232,1426189
1425232,1426391
1425237,1425952
1425237,1426223
1425238,1425337
1425238,1426824
1425239,1426082
1425239,1425829
1425239,1426271
1425239,1424954
1425239,1426682
1425239,1426081
1425239,1424598
1425240,1426795
1425240,1426223
1425242,1424954
1425242,1426682
1425242,1426223
1425242,1424598
1425243,1425337
1425243,1426223
1425246,1426137
1425246,1426223
1425246,1597617
1425246,1435239
1425247,1426857
1425247,1598166
1425247,1433042
1425247,1426202
1425247,1424627
1425247,1425171
1425247,1426262
1425247,1425983
1425255,1425650
1425255,1426741
1425255,1599958
1425260,1426428
1425260,1426223
1425261,1428894
1425261,1425876
1425261,1426515
1425262,1426223
1425262,1426175
1425263,1424597
1425263,1425635
1425263,1426223
1425263,1426339
1425264,1426223
1425264,1424934
1425279,1425376
1425279,1425443
1425279,1426460
1425279,1424684
1425279,1425811
1425279,1426290
1425279,1425569
1425280,1425811
1425280,1426125
1425280,1426400
1425280,1425171
1425280,1426290
1425280,1424569
1425281,1426719
1425281,1425997
1425281,1426429
1425281,1426350
1425281,1425970
1425281,1428894
1425281,1598303
1425281,1424954
1425281,1426682
1425281,1426005
1425281,1424598
1425282,1426223
1425285,1426290
1425285,1430659
1425285,1598166
1425285,1598410
1425285,1431452
1425285,1425361
1425285,1425003
1425285,1426853
1425285,1425429
1425285,1426197
1425285,1426351
1425285,1427063
1425285,1426041
1425285,1597948
1425285,1600081
1425285,1433349
1425285,1429897
1425285,1598488
1425285,1435634
1425285,1596524
1425286,1426496
1425286,1598351
1425286,1425915
1425286,1425337
1425286,1424954
1425286,1424598
1425290,1598166
1425290,1425811
1425290,1424627
1425290,1425171
1425290,1426290
1425290,1598371
1425290,1600286
1425290,1425214
1425293,1428492
1425293,1428894
1425293,1424954
1425293,1426682
1425293,1426005
1425293,1426223
