source,target
2589726,2654483
2589726,2589310
2589728,2589706
2589728,2589707
2589728,2589641
2589728,2589701
2589728,2589508
2589728,2589720
2589728,2589726
2589728,2589096
2589728,2589495
2589728,2589312
2589728,2589633
2589728,2654483
2589729,2589251
2589731,2589637
2589731,2591911
2589731,2747229
2589731,2589727
2589731,2591367
2589731,2589719
2589732,2589258
2589751,2589800
2589751,2589798
2589751,2668240
2589751,2655453
2589751,2654483
2589751,2668940
2589754,2589202
2589754,2589637
2589754,2654727
2589754,2591367
2589754,2589719
2589778,2591911
2589778,2654727
2589778,2747229
2589778,2591367
2589778,2654003
2589778,2610919
2589780,2591911
2589780,2747229
2589780,2591367
2589780,2654003
2589780,2589719
2589781,2668833
