source,target
1648381,1648651
1648381,1647896
1648384,1647949
1648384,1648746
1648384,2088347
1648384,2087914
1648384,2087841
1648384,1648340
1648384,1648208
1648384,1648419
1648384,2087688
1648385,1648981
1648385,2087392
1648386,1648541
1648386,1647707
1648386,2087584
1648387,2087362
1648387,1648409
1648387,1648590
1648387,1648917
1648387,1648689
1648387,1648534
1648387,1649037
1648387,1647748
1648387,1648552
1648387,1648549
1648387,1647759
1648387,1647652
1648390,1647877
1648390,2088347
1648390,2088405
1648390,2088419
1648390,2087520
1648390,1648509
1648390,1648286
1648390,1647981
1648390,1647803
1648390,1647837
1648390,1647811
1648390,1647652
1648390,1648409
1648390,1648549
1648390,1648208
1648390,1648410
1648390,1648422
1648391,1649276
1648391,1648533
1648391,1648687
1648391,2088347
1648391,2087835
1648391,2087553
1648391,1647707
1648391,1648208
1648391,2087411
1648392,1648637
1648392,1649202
1648392,1647722
1648393,1649163
1648394,2087944
1648394,2087952
1648394,2087907
1648394,2087420
1648394,1648807
1648394,1647833
1648394,1647707
1648394,1647654
1648394,1648660
1648394,1648194
1648394,1648750
1648395,1649276
1648395,1648533
1648395,1648687
1648395,1649001
1648395,2087835
1648395,2087553
1648395,2087404
1648395,1647707
1648395,1648391
1648395,1648700
1648396,2088424
1648396,2088347
1648396,1648208
1648396,1649086
1648396,1648841
1648396,1648491
1648397,1648478
1648397,1648194
1648403,1648863
1648404,1649204
1648404,2088347
1648404,2087952
1648404,2087874
1648404,2087790
1648404,2087716
1648404,2087704
1648404,1648489
1648404,1647657
1648404,1647833
1648404,1647707
1648404,1647654
1648404,1648208
1648404,1648660
1648404,1648194
1648404,1647879
1648405,1647968
1648405,1648425
1648405,2088370
1648405,2087361
1648405,1648922
1648405,1648080
1648405,1649091
1648405,1648486
1648405,1648121
1648405,1647922
1648406,1649180
1648407,1647652
1648407,1648187
1648408,1648400
1648408,1647930
1648409,1647893
1648409,1648284
1648409,1649180
1648410,2088347
1648410,2087620
1648410,1648208
1648412,2087415
1648413,1648387
1648413,1648390
1648413,2088347
1648413,2088405
1648413,2088419
1648413,2088421
1648413,2087520
1648413,1647837
1648413,1648208
1648413,1648409
1648413,1648549
1648413,1647759
1648413,1647652
1648415,1648849
1648415,2087945
1648419,1647942
1648419,1647890
1648419,1649278
1648419,2087402
1648419,1648409
1648419,1648549
1648419,1648422
1648419,1648231
1648419,1649131
1648419,1647782
1648419,1648733
1648419,2087378
1648420,1648537
1648420,2086516
1648420,2087520
1648420,2087903
1648420,2087773
1648420,1648582
1648420,1647812
1648420,2086499
1648422,2088347
1648422,1647837
1648422,1648208
1648423,1649108
1648424,1647949
1648424,1648746
1648424,2087523
1648424,1648419
1648424,1649281
1648424,1648388
1648424,2087850
1648425,1649281
1648425,1647968
1648425,1647971
1648425,1648405
1648425,1649200
1648425,1647702
1648425,1648085
1648425,1648984
1648425,2088347
1648425,2087694
1648425,2087810
1648425,2087844
1648425,2087525
1648425,2087361
1648425,2087379
1648425,2087390
1648425,2087607
1648425,2087526
1648425,2087392
1648425,2087638
1648425,1648922
1648425,1647873
1648425,1648731
1648425,1648256
1648425,1648495
1648425,1648208
1648425,1647890
1648425,1648486
1648425,2087421
1648450,1649039
1648450,1647679
1648450,1648410
1648451,2087693
1648451,2087372
1648451,2087588
1648451,1647898
1648451,1647738
1648451,2087788
1648452,1647803
1648452,1648814
1648452,1648911
1648452,1648120
1648452,1649204
1648452,1648130
1648452,1648187
1648452,1649167
1648452,1648035
1648452,1648040
1648455,2088388
1648455,2088347
1648455,1648290
1648455,1648687
1648455,1648533
1648455,1649001
1648455,1647899
1648455,1648181
1648455,1648208
1648455,1648194
1648455,1648549
1648455,1649098
1648455,1647788
1648455,1649199
1648455,1648388
1648455,1648854
1648456,1648333
1648456,1648690
1648456,1649007
1648456,2087642
1648458,1648941
1648458,1647798
1648458,1647927
1648458,1647716
1648461,1649206
1648461,1648865
1648461,2088388
1648461,2088347
1648461,2088368
1648461,2088359
1648461,2087671
1648461,2087602
1648461,2087884
1648461,2087462
1648461,2087407
1648461,2087427
1648461,2087464
1648461,2087936
1648461,1648637
1648461,1648351
1648461,1648114
1648461,1648854
1648461,1648455
1648461,1648995
1648461,1647842
1648461,1648610
1648461,1648699
1648461,1647863
1648461,1648208
1648461,1648023
1648461,1648035
1648461,1647722
1648461,1648467
1648461,1648257
1648461,1648336
1648461,1648644
1648461,1648381
1648461,1647896
1648461,2087942
1648462,1648994
1648462,1648867
1648462,1648615
1648462,2088419
1648462,2088359
1648462,2087881
1648462,2087520
1648462,1648344
1648462,1647981
1648462,1649151
1648462,1647803
1648462,1648817
1648462,1647811
1648462,1648840
1648464,1648400
1648466,1648941
1648466,1648487
1648466,1647927
1648466,1647716
1648467,1648097
1648467,2088347
1648467,2088359
1648467,1648208
1648467,1648040
1648467,1648083
1648467,1647962
1648467,1649114
1648467,1647649
1648467,1648792
1648467,1649173
1648467,1648452
1648467,1648554
1648467,1647722
1648467,1648392
1648467,1647990
1648467,1649287
1648467,1647682
1648467,1647896
1648468,1649164
1648468,2088347
1648468,2088419
1648468,2088359
1648468,1648208
1648468,1648194
1648468,1648236
1648468,1648863
1648468,1647965
1648468,1647896
1648468,1648097
1648470,1648941
1648470,2088390
1648470,2087413
1648470,2087962
1648470,1648922
1648470,1649098
1648470,2087433
1648478,1648397
1648478,1648660
1648478,1648194
1648480,1648516
1648480,1648807
1648480,2088347
1648480,1648208
1648480,1647598
1648481,2088349
1648481,1648701
1648481,1647743
1648481,1648281
1648481,1648985
1648481,1648543
1648481,2087442
1648482,1648612
1648482,1647890
1648482,1648486
1648482,2088370
1648482,2087361
1648482,1647873
1648482,1647942
1648483,2088347
1648483,2087784
1648483,1648208
1648483,1649163
1648483,1647927
1648484,1648533
1648484,1648687
